보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
장지천-025,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-026,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-027,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-028,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-029,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-030,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-031,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-032,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-033,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-034,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-035,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-036,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-037,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-038,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-039,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-040,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-041,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-042,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-043,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-044,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-045,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-046,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-047,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-048,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-049,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-050,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-051,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-052,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-053,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-054,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-055,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-056,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-057,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-058,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-059,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-060,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-061,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-062,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-063,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-064,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-065,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-066,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-067,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-068,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-069,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-070,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-071,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-072,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-073,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-074,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-075,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
장지천-076,1,서울특별시 송파구 탄천동로,서울특별시 송파구 장지동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-001,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락1동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-002,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락2동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-003,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락3동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-004,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락4동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-005,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락5동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-006,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락6동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-007,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락7동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-008,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락8동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-009,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락9동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-010,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락10동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-011,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락11동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-012,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락12동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-013,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락13동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-014,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락14동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-015,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락15동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-016,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락16동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-017,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락17동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-탄천-018,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락18동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-001,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락19동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-002,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락20동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-003,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락21동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-004,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락22동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-005,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락23동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-006,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락24동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-007,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락25동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-008,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락26동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-009,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락27동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-010,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락28동,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-011,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락1동 508,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-012,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락1동 508,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-013,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락1동 508,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-014,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락1동 508,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-015,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락1동 508,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락1동-016,1,서울특별시 송파구 삼학사로2길 49,서울특별시 송파구 가락1동 508,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-001,1,서울특별시 송파구 오금로38가길2,서울특별시 송파구 가락2동 160,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-002,1,서울특별시 송파구 오금로38가길2,서울특별시 송파구 가락2동 160,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-003,1,서울특별시 송파구 오금로38가길6-5,서울특별시 송파구 가락2동 158-36,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-004,1,서울특별시 송파구 오금로38길12-1,서울특별시 송파구 가락2동 158-14,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-005,1,서울특별시 송파구 오금로38가길 23,서울특별시 송파구 가락2동 157-1,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-006,1,서울특별시 송파구 중대로220,서울특별시 송파구 가락2동 156-8,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-007,1,서울특별시 송파구 오금로38길20-4,서울특별시 송파구 가락2동 157-15,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-008,1,서울특별시 송파구 오금로38가길29,서울특별시 송파구 가락2동 157-8,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-009,1,서울특별시 송파구 오금로38길24,서울특별시 송파구 가락2동 157-12,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-010,1,서울특별시 송파구 중대로,서울특별시 송파구 가락2동 156-12,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-011,1,서울특별시 송파구 오금로40길10,서울특별시 송파구 가락2동 162,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-012,1,서울특별시 송파구 오금로40길10,서울특별시 송파구 가락2동 162,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-013,1,서울특별시 송파구 오금로40길10,서울특별시 송파구 가락2동 162,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-014,1,서울특별시 송파구 오금로40길10,서울특별시 송파구 가락2동 162,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-015,1,서울특별시 송파구 오금로40길10,서울특별시 송파구 가락2동 162,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-016,1,서울특별시 송파구 오금로40길10,서울특별시 송파구 가락2동 162,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-017,1,서울특별시 송파구 오금로40길10,서울특별시 송파구 가락2동 162,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-018,1,서울특별시 송파구 오금로40길10,서울특별시 송파구 가락2동 162,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-019,1,서울특별시 송파구 중대로20길47,서울특별시 송파구 가락2동 163,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-020,1,서울특별시 송파구 동남로17길13,서울특별시 송파구 가락2동 163,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-021,1,서울특별시 송파구 중대로20길47,서울특별시 송파구 가락2동 163,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-022,1,서울특별시 송파구 중대로20길47,서울특별시 송파구 가락2동 163,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-023,1,서울특별시 송파구 중대로20길47,서울특별시 송파구 가락2동 163,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-024,1,서울특별시 송파구 동남로,서울특별시 송파구 가락2동 165,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-025,1,서울특별시 송파구 동남로17길15,서울특별시 송파구 가락2동 164-1,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-026,1,서울특별시 송파구 송이로23길52-12,서울특별시 송파구 가락2동 153,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-027,1,서울특별시 송파구 중대로18길19,서울특별시 송파구 가락2동 152-9,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-028,1,서울특별시 송파구 중대로168,서울특별시 송파구 가락2동 147-9,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-029,1,서울특별시 송파구 중대로168,서울특별시 송파구 가락2동 147-9,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-030,1,서울특별시 송파구 중대로18길6,서울특별시 송파구 가락2동 151-20,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-031,1,서울특별시 송파구 중대로18길10-1,서울특별시 송파구 가락2동 151-16,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-032,1,서울특별시 송파구 중대로18길12,서울특별시 송파구 가락2동 151-15,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-033,1,서울특별시 송파구 송이로23길40,서울특별시 송파구 가락2동 151,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-034,1,서울특별시 송파구 동남로9길47,서울특별시 송파구 가락2동 149-8,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-035,1,서울특별시 송파구 동남로187,서울특별시 송파구 가락2동 138-1,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-036,1,서울특별시 송파구 동남로187,서울특별시 송파구 가락2동 138-1,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-037,1,서울특별시 송파구 동남로13길20,서울특별시 송파구 가락2동 138-2,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-038,1,서울특별시 송파구 동남로189,서울특별시 송파구 가락2동 140,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-039,1,서울특별시 송파구 동남로11길4,서울특별시 송파구 가락2동 140,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-040,1,서울특별시 송파구 동남로189,서울특별시 송파구 가락2동 140,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-041,1,서울특별시 송파구 동남로189,서울특별시 송파구 가락2동 140,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-042,1,서울특별시 송파구 동남로13길21,서울특별시 송파구 가락2동 135-13,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-043,1,서울특별시 송파구 동남로13길 25,서울특별시 송파구 가락2동 134-10,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-044,1,서울특별시 송파구 동남로189,서울특별시 송파구 가락2동 140,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-045,1,서울특별시 송파구 오금로40길52,서울특별시 송파구 가락2동 152-9,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-046,1,서울특별시 송파구 오금로40길37,서울특별시 송파구 가락2동 140,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-047,1,서울특별시 송파구 중대로162,서울특별시 송파구 가락2동 146-1,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-048,1,서울특별시 송파구 중대로154,서울특별시 송파구 가락2동 146-5,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-049,1,서울특별시 송파구 중대로154,서울특별시 송파구 가락2동 146-5,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-050,1,서울특별시 송파구 송이로23길22,서울특별시 송파구 가락2동 144,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-051,1,서울특별시 송파구 송이로23길22-10,서울특별시 송파구 가락2동 144-1,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-052,1,서울특별시 송파구 송이로23길22-18,서울특별시 송파구 가락2동 144-4,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-053,1,서울특별시 송파구 중대로16길20,서울특별시 송파구 가락2동 144-8,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-054,1,서울특별시 송파구 송이로23길16-21,서울특별시 송파구 가락2동 144-10,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-055,1,서울특별시 송파구 송이로23길16-21,서울특별시 송파구 가락2동 144-11,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-056,1,서울특별시 송파구 송이로23길16-21,서울특별시 송파구 가락2동 144-11,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-057,1,서울특별시 송파구 송이로23길16-9,서울특별시 송파구 가락2동 144-16,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-058,1,서울특별시 송파구 송이로23길16-3,서울특별시 송파구 가락2동 144-19,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-059,1,서울특별시 송파구 송이로23길16-28,서울특별시 송파구 가락2동 145-10,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-060,1,서울특별시 송파구 송이로23길16-28,서울특별시 송파구 가락2동 145-10,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-061,1,서울특별시 송파구 송이로23길16-28,서울특별시 송파구 가락2동 145-10,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-062,1,서울특별시 송파구 중대로14길15,서울특별시 송파구 가락2동 145-11,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-063,1,서울특별시 송파구 중대로14길11,서울특별시 송파구 가락2동 145-14,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-064,1,서울특별시 송파구 중대로14길9,서울특별시 송파구 가락2동 145-16,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-065,1,서울특별시 송파구 송이로23길14,서울특별시 송파구 가락2동 145-20,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-066,1,서울특별시 송파구 중대로16길11,서울특별시 송파구 가락2동 142-3,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-067,1,서울특별시 송파구 동암로13길34,서울특별시 송파구 가락2동 141-19,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-068,1,서울특별시 송파구 동암로9길23,서울특별시 송파구 가락2동 141-22,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-069,1,서울특별시 송파구 중대로146,서울특별시 송파구 가락2동 141-6,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-070,1,서울특별시 송파구 동남로13길21-10,서울특별시 송파구 가락2동 135-16,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-071,1,서울특별시 송파구 동남로13길21-24,서울특별시 송파구 가락2동 135-23,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-072,1,서울특별시 송파구 동남로13길23-21,서울특별시 송파구 가락2동 135-3,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-073,1,서울특별시 송파구 동남로13길23-15,서울특별시 송파구 가락2동 135-6,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-074,1,서울특별시 송파구 동남로11길13,서울특별시 송파구 가락2동 134,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-075,1,서울특별시 송파구 동남로11길5,서울특별시 송파구 가락2동 136,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-076,1,서울특별시 송파구 동남로9길 4,서울특별시 송파구 가락2동 136-10,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-077,1,서울특별시 송파구 동남로13길33,서울특별시 송파구 가락2동 130-14,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-078,1,서울특별시 송파구 동남로9길21-6,서울특별시 송파구 가락2동 130-7,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-079,1,서울특별시 송파구 동남로9길21,서울특별시 송파구 가락2동 131,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-080,1,서울특별시 송파구 동남로9길19,서울특별시 송파구 가락2동 131-15,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
가락2동-081,1,서울특별시 송파구 동남로9길19,서울특별시 송파구 가락2동 131-15,,,,,02-2147-3328,서울특별시 송파구청,2022-12-13
