보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
광장동114,1,,서울특별시 광진구 광장동 243-8,37.5459195546,127.1041870178,,,02-450-7873,서울특별시 광진구청,2025-12-23
광장동115,1,,서울특별시 광진구 광장동 243-8,37.5459195546,127.1041506,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동116,1,,서울특별시 광진구 광장동 244-1,37.5462858906,127.1038956,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동117,1,,서울특별시 광진구 광장동 244-1,37.5462858906,127.103848,,,02-450-7873,서울특별시 광진구청,2025-12-23
광장동118,1,,서울특별시 광진구 광장동 245-9,37.5461278112,127.1035986,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동119,1,,서울특별시 광진구 광장동 245-8,37.5461879409,127.1033736,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동120,1,,서울특별시 광진구 광장동 258-36,37.5469966115,127.1023287234,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동121,1,,서울특별시 광진구 광장동 394-5,37.5471775186,127.1019275894,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동122,1,,서울특별시 광진구 광장동 258-26,37.547234501,127.1026103666,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동123,1,,서울특별시 광진구 광장동 258-38,37.5471994508,127.1024043658,,건축물,02-450-7873,서울특별시 광진구청,2025-12-23
광장동124,1,,서울특별시 광진구 광장동 258-27,37.547335558,127.1029164,,,02-450-7873,서울특별시 광진구청,2025-12-23
광장동125,1,,서울특별시 광진구 광장동 259-7,37.5472587407,127.1032273532,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동126,1,,서울특별시 광진구 광장동 262,37.5478365051,127.1036910949,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동127,1,,서울특별시 광진구 광장동 262,37.5478365051,127.1036910949,,,02-450-7873,서울특별시 광진구청,2025-12-23
광장동128,1,,서울특별시 광진구 광장동 258-8,37.5477567934,127.1026293016,,,02-450-7873,서울특별시 광진구청,2025-12-23
광장동129,1,,서울특별시 광진구 광장동 258-11,37.54788517,127.1023536,,,02-450-7873,서울특별시 광진구청,2025-12-23
광장동130,1,,서울특별시 광진구 광장동 550-11,37.5479470826,127.1021506,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동131,1,,서울특별시 광진구 광장동 394-5,37.5471775186,127.1019275894,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동132,1,,서울특별시 광진구 광장동 394-23,37.54775017,127.1017146,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동133,1,,서울특별시 광진구 광장동 394-19,37.5476988636,127.1014676,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동134,1,,서울특별시 광진구 광장동 388-3,37.54763217,127.1011050349,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동135,1,,서울특별시 광진구 광장동 394-5,37.5471775186,127.1019275894,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동136,1,,서울특별시 광진구 광장동 394-5,37.5471775186,127.1019275894,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동137,1,,서울특별시 광진구 광장동 384-8,37.547209357,127.0997950611,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동138,1,,서울특별시 광진구 광장동 394-18,37.5476727719,127.1013291864,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동139,1,,서울특별시 광진구 광장동 394-9,37.5477993358,127.1012548973,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동140,1,,서울특별시 광진구 광장동 370-5,37.5508780621,127.1013420131,,,02-450-7873,서울특별시 광진구청,2025-12-23
광장동141,1,,서울특별시 광진구 광장동 389-1,37.5485492187,127.1017998856,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동142,1,,서울특별시 광진구 광장동 394-19,37.5476988636,127.1014436,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동143,1,,서울특별시 광진구 광장동 394-24,37.5477036136,127.1016746,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동144,1,,서울특별시 광진구 광장동 394-23,37.5477171567,127.1017882301,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동145,1,,서울특별시 광진구 광장동 394-21,37.5478609013,127.1019561314,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동146,1,,서울특별시 광진구 광장동 389-1,37.5485492187,127.1017998856,,,02-450-7873,서울특별시 광진구청,2025-12-23
광장동147,1,,서울특별시 광진구 광장동 394-1,37.5484082268,127.1025122792,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동148,1,,서울특별시 광진구 광장동 266,37.54813417,127.1030693171,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동149,1,,서울특별시 광진구 광장동 262,37.5478365051,127.1036910949,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동150,1,,서울특별시 광진구 광장동 266,37.5481167194,127.1030693171,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동151,1,,서울특별시 광진구 광장동 266,37.54811317,127.1030693171,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동152,1,,서울특별시 광진구 광장동 264,37.5480320373,127.1034679838,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동153,1,,서울특별시 광진구 광장동 266,37.5481167194,127.1030693171,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동154,1,,서울특별시 광진구 광장동 394-1,37.54843917,127.1025122792,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동155,1,,서울특별시 광진구 광장동 394-1,37.5484082268,127.1025122792,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동156,1,,서울특별시 광진구 광장동 393-9,37.5487305931,127.1027321441,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동157,1,,서울특별시 광진구 광장동 355-2,37.5489572653,127.1032703213,,건축물,02-450-7873,서울특별시 광진구청,2025-12-23
광장동158,1,,서울특별시 광진구 광장동 376-2,37.5490393832,127.1026966,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동159,1,,서울특별시 광진구 광장동 358-18,37.5492607619,127.1027066,,건축물,02-450-7873,서울특별시 광진구청,2025-12-23
광장동160,1,,서울특별시 광진구 광장동 376-17,37.549098253,127.10236034,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동161,1,,서울특별시 광진구 광장동 353,37.5502659035,127.1031347439,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동162,1,,서울특별시 광진구 광장동 353,37.5502659035,127.1031347439,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동163,1,,서울특별시 광진구 광장동 353,37.5502659035,127.1031347439,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동164,1,,서울특별시 광진구 광장동 353,37.5502659035,127.1031347439,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동165,1,,서울특별시 광진구 광장동 353,37.5502659035,127.1031347439,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동166,1,,서울특별시 광진구 광장동 372-1,37.5508930365,127.1018448318,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동167,1,,서울특별시 광진구 광장동 370-5,37.55081017,127.1013436,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동168,1,,서울특별시 광진구 광장동 393-25,37.54832017,127.1020467808,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동169,1,,서울특별시 광진구 광장동 393-25,37.5483639405,127.1020467808,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동170,1,,서울특별시 광진구 광장동 393-22,37.5484123737,127.1020328263,,,02-450-7873,서울특별시 광진구청,2025-12-23
광장동171,1,,서울특별시 광진구 광장동 393-23,37.5484624811,127.1022436,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동172,1,,서울특별시 광진구 광장동 393-15,37.54877617,127.1024425892,,건축물,02-450-7873,서울특별시 광진구청,2025-12-23
광장동173,1,,서울특별시 광진구 광장동 393-14,37.5485093153,127.1024006,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동174,1,,서울특별시 광진구 광장동 393-10,37.5486452646,127.1026331225,,건축물,02-450-7873,서울특별시 광진구청,2025-12-23
광장동175,1,,서울특별시 광진구 광장동 393-16,37.5487142477,127.1025678088,,,02-450-7873,서울특별시 광진구청,2025-12-23
광장동177,1,,서울특별시 광진구 광장동 393-12,37.54863017,127.1021471994,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동178,1,,서울특별시 광진구 광장동 393-12,37.5486445146,127.1021471994,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동179,1,,서울특별시 광진구 광장동 378-6,37.5487399729,127.1016803053,,건축물,02-450-7873,서울특별시 광진구청,2025-12-23
광장동180,1,,서울특별시 광진구 광장동 369,37.5517558284,127.1003760701,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동181,1,,서울특별시 광진구 광장동 320-6,37.5468140753,127.107493787,,,02-450-7873,서울특별시 광진구청,2025-12-23
광장동182,1,,서울특별시 광진구 광장동 381-8,37.5499901971,127.100418063,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동183,1,,서울특별시 광진구 광장동 383-16,37.5501749058,127.1007931076,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동184,1,,서울특별시 광진구 광장동 381-30,37.5501991991,127.0989589627,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동185,1,,서울특별시 광진구 광장동 381-25,37.5501884888,127.0991666,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동186,1,,서울특별시 광진구 광장동 381-25,37.5501884888,127.0991599302,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동187,1,,서울특별시 광진구 광장동 381-21,37.55018517,127.1000439389,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동188,1,,서울특별시 광진구 광장동 381-21,37.5501591815,127.1000996,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동189,1,,서울특별시 광진구 광장동 381-32,37.5504352559,127.0998208056,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동190,1,,서울특별시 광진구 광장동 381-32,37.5504352559,127.0998208056,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동191,1,,서울특별시 광진구 광장동 396-4,37.545433108,127.1022156,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동192,1,,서울특별시 광진구 광장동 396-17,37.54521917,127.1018818993,,건축물,02-450-7873,서울특별시 광진구청,2025-12-23
광장동193,1,,서울특별시 광진구 광장동 396-8,37.5451556387,127.1020336,,건축물,02-450-7873,서울특별시 광진구청,2025-12-23
광장동194,1,,서울특별시 광진구 광장동 579,37.5434483688,127.0969045328,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동196,1,,서울특별시 광진구 광장동 579,37.5434483688,127.0969045328,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동197,1,,서울특별시 광진구 광장동 413-29,37.5432754172,127.0985973328,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동205,1,,서울특별시 광진구 광장동 520,37.5438471983,127.0959639324,,한전주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동206,1,,서울특별시 광진구 광장동 530-61,37.54203617,127.0958971875,,,02-450-7873,서울특별시 광진구청,2025-12-23
광장동207,1,,서울특별시 광진구 광장동 471-1,37.5411134467,127.0975396861,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동208,1,,서울특별시 광진구 광장동 472-1,37.5410335571,127.0970670612,,,02-450-7873,서울특별시 광진구청,2025-12-23
광장동209,1,,서울특별시 광진구 광장동 471-9,37.541061871,127.0973854,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동210,1,,서울특별시 광진구 광장동 484,37.5416266176,127.1006983255,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동211,1,,서울특별시 광진구 광장동 472-1,37.5410335571,127.0970670612,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동213,1,,서울특별시 광진구 광장동 569,37.5416953033,127.098850524,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동214,1,,서울특별시 광진구 광장동 569,37.5416953033,127.098850524,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동215,1,,서울특별시 광진구 광장동 484,37.5416266176,127.1006983255,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
광장동216,1,,서울특별시 광진구 광장동 565,37.5423084438,127.100121481,,전용주,02-450-7873,서울특별시 광진구청,2025-12-23
