보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
대림3동-513,1,서울특별시 영등포구 도림로39길 11-16,서울특별시 영등포구 대림동 714-12,37.49470698,126.8970027,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-514,1,서울특별시 영등포구 도림로39길 11-9,서울특별시 영등포구 대림동 712-1,37.49439736,126.8968624,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-516,1,서울특별시 영등포구 도림로41길 11-10,서울특별시 영등포구 대림동 714-9,37.49471238,126.8972069,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-517,1,서울특별시 영등포구 도림로41길 11-8,서울특별시 영등포구 대림동 714-8,37.49488359,126.8972262,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-517-1,1,서울특별시 영등포구 대림로34길 29,서울특별시 영등포구 대림동 679-9,37.49991105,126.9010508,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-518,1,서울특별시 영등포구 도림로41길 11-2,서울특별시 영등포구 대림동 714-5,37.49501151,126.8977201,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
당산1동-296-2,2,서울특별시 영등포구 선유동1로 42,서울특별시 영등포구 당산동3가 555-2,37.52567214,126.8925393,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-52,2,서울특별시 영등포구 도림로53길 32-4,서울특별시 영등포구 대림동 746-29,37.49840609,126.9001856,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-520,2,서울특별시 영등포구 대림로29길 19,서울특별시 영등포구 대림동 714-1,37.49510997,126.8973809,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-521,1,서울특별시 영등포구 대림로29길 19,서울특별시 영등포구 대림동 714-1,37.49510997,126.8973809,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-522,2,서울특별시 영등포구 대림로29길 22,서울특별시 영등포구 대림동 727-4,37.49515384,126.8970628,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-523,1,서울특별시 영등포구 대림로29가길 1,서울특별시 영등포구 대림동 727-3,37.49529606,126.8970103,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-524,1,서울특별시 영등포구 대림로29가길 1,서울특별시 영등포구 대림동 727-3,37.49529606,126.8970103,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-525,1,서울특별시 영등포구 대림로31가길 17,서울특별시 영등포구 대림동 723-7,37.49574734,126.8971747,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-526,1,서울특별시 영등포구 대림로31가길 19,서울특별시 영등포구 대림동 723-5,37.49585525,126.8973513,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-528,1,서울특별시 영등포구 대림로29가길 9,서울특별시 영등포구 대림동 726-4,37.49589294,126.8967591,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-529,1,서울특별시 영등포구 대림로29가길 13,서울특별시 영등포구 대림동 726-1,37.49624276,126.8966131,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
당산1동-297,1,서울특별시 영등포구 양산로17길 9,서울특별시 영등포구 당산동3가 555-3,37.52589794,126.8935535,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-53,1,서울특별시 영등포구 도림로53길 34-6,서울특별시 영등포구 대림동 744-8,37.49865566,126.9000661,,건축물,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-530,1,서울특별시 영등포구 대림로29가길 17,서울특별시 영등포구 대림동 733-3,37.49664211,126.896437,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-531,1,서울특별시 영등포구 대림로31나길 16,서울특별시 영등포구 대림동 733-1,37.49688297,126.8963534,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-532,2,서울특별시 영등포구 대림로31나길 17,서울특별시 영등포구 대림동 735,37.49787218,126.8958365,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-533,2,서울특별시 영등포구 대림로31나길 17,서울특별시 영등포구 대림동 735,37.49787218,126.8958365,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-534,1,서울특별시 영등포구 대림로31나길 14,서울특별시 영등포구 대림동 733,37.49680357,126.8961268,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-535,1,서울특별시 영등포구 대림로31나길 14,서울특별시 영등포구 대림동 733,37.49680357,126.8961268,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-536,1,서울특별시 영등포구 대림로31나길 14,서울특별시 영등포구 대림동 733,37.49680357,126.8961268,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-537,1,서울특별시 영등포구 대림로31나길 10,서울특별시 영등포구 대림동 732-1,37.49674105,126.8958223,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-538,1,서울특별시 영등포구 대림로31나길 7,서울특별시 영등포구 대림동 731,37.49669132,126.8953285,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
당산1동-297-1,1,서울특별시 영등포구 선유동1로 38,서울특별시 영등포구 당산동3가 552-1,37.52528953,126.8927976,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-54,1,서울특별시 영등포구 도림로53길 34,서울특별시 영등포구 대림동 744-6,37.49845965,126.8999179,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-540,1,서울특별시 영등포구 대림로31다길 9-1,서울특별시 영등포구 대림동 795-38,37.49677831,126.895173,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-541,1,서울특별시 영등포구 대림로31다길 7,서울특별시 영등포구 대림동 795-7,37.49643214,126.8950634,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-542,1,서울특별시 영등포구 대림로31나길 1-7,서울특별시 영등포구 대림동 1110,37.49613989,126.8952051,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-543,1,서울특별시 영등포구 대림로31다길 3-7,서울특별시 영등포구 대림동 1109,37.49613704,126.8947416,,건축물,02-2670-3838,서울특별시 영등포구,2026-05-15
신길3동-46,1,서울특별시 영등포구 신길로37길 18,서울특별시 영등포구 신길동 232-84,37.50765034,126.910563,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-545,1,서울특별시 영등포구 대림로31다길 1-5,서울특별시 영등포구 대림동 1109-8,37.49591973,126.8948575,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-546,1,서울특별시 영등포구 대림로31길 38,서울특별시 영등포구 대림동 1109-10,37.49579799,126.8949372,,건축물,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-547,1,서울특별시 영등포구 대림로31길 40,서울특별시 영등포구 대림동 777-1,37.49586972,126.894640,,건축물,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-548,2,서울특별시 영등포구 대림로29다길 18,서울특별시 영등포구 대림동 1113,37.49573749,126.895298,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
당산1동-298,1,서울특별시 영등포구 양산로17길 9,서울특별시 영등포구 당산동3가 555-3,37.52589794,126.8935535,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-549,1,서울특별시 영등포구 대림로29다길 14,서울특별시 영등포구 대림동 1112-4,37.49547506,126.8955394,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-55,2,서울특별시 영등포구 도림로53길 34,서울특별시 영등포구 대림동 744-6,37.49845965,126.8999179,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-550,1,서울특별시 영등포구 대림로31길 32,서울특별시 영등포구 대림동 731-5,37.49611857,126.8955509,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-551,1,서울특별시 영등포구 대림로29다길 12-3,서울특별시 영등포구 대림동 1112-6,37.49543907,126.8956985,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-552,1,서울특별시 영등포구 대림로29다길 12-13,서울특별시 영등포구 대림동 1113-3,37.49580643,126.8955105,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-552-1,1,서울특별시 영등포구 대림로29다길 16-2,서울특별시 영등포구 대림동 1112-1,37.49567932,126.8955416,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-553,2,서울특별시 영등포구 대림로31길 32,서울특별시 영등포구 대림동 731-5,37.49611857,126.8955509,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-554,1,서울특별시 영등포구 대림로31나길 1-3,서울특별시 영등포구 대림동 1110-2,37.49610689,126.8953852,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-555,1,서울특별시 영등포구 대림로31나길 5-1,서울특별시 영등포구 대림동 731-1,37.4965642,126.895332,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-556,1,서울특별시 영등포구 대림로31나길 1-2,서울특별시 영등포구 대림동 731-3,37.49631969,126.8954652,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
당산1동-299,2,서울특별시 영등포구 당산로27길 24-1,서울특별시 영등포구 당산동3가 451,37.52540093,126.8937259,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-557,1,서울특별시 영등포구 대림로31길 28,서울특별시 영등포구 대림동 732-6,37.49623682,126.8957945,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-558,1,서울특별시 영등포구 대림로31가길 1,서울특별시 영등포구 대림동 729,37.49602983,126.8958685,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-559,1,서울특별시 영등포구 대림로29나길 19,서울특별시 영등포구 대림동 732-3,37.49650577,126.8959021,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-56,1,서울특별시 영등포구 도림로53길 27,서울특별시 영등포구 대림동 690,37.49785449,126.8998634,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-560,1,서울특별시 영등포구 대림로31길 25,서울특별시 영등포구 대림동 729-1,37.49606644,126.8961056,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-561,1,서울특별시 영등포구 대림로29나길 14,서울특별시 영등포구 대림동 726-11,37.49605324,126.8964623,,건축물,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-562,1,서울특별시 영등포구 대림로29나길 9,서울특별시 영등포구 대림동 729-4,37.49571689,126.8962576,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-563,1,서울특별시 영등포구 대림로29나길 10,서울특별시 영등포구 대림동 726-8,37.49574286,126.8965869,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-564,1,서울특별시 영등포구 대림로31가길 9,서울특별시 영등포구 대림동 729-5,37.49560765,126.8963098,,건축물,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-565,1,서울특별시 영등포구 대림로29나길 5,서울특별시 영등포구 대림동 728-1,37.49527264,126.8964996,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
당산1동-299-1,1,서울특별시 영등포구 양산로17길 9,서울특별시 영등포구 당산동3가 555-3,37.52589794,126.8935535,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-566,1,서울특별시 영등포구 대림로29나길 1-3,서울특별시 영등포구 대림동 804-43,37.49511446,126.8964348,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-567,1,서울특별시 영등포구 대림로29나길 1-3,서울특별시 영등포구 대림동 804-43,37.49511446,126.8964348,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-568,1,서울특별시 영등포구 대림로29나길 1-5,서울특별시 영등포구 대림동 804-42,37.49519575,126.896358,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-569,1,서울특별시 영등포구 대림로29나길 1-7,서울특별시 영등포구 대림동 804-39,37.49528046,126.8962745,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-570,1,서울특별시 영등포구 대림로31가길 4,서울특별시 영등포구 대림동 730-1,37.49577949,126.8957222,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-571,1,서울특별시 영등포구 대림로31가길 5,서울특별시 영등포구 대림동 729-7,37.49575749,126.8959877,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-572,1,서울특별시 영등포구 대림로31가길 6-1,서울특별시 영등포구 대림동 730-3,37.49551487,126.8958231,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-573,1,서울특별시 영등포구 대림로29다길 8-2,서울특별시 영등포구 대림동 804-1,37.495342,126.8960646,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-574,1,서울특별시 영등포구 대림로29다길 7,서울특별시 영등포구 대림동 804-35,37.49513063,126.8960725,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-575,1,서울특별시 영등포구 대림로29다길 3,서울특별시 영등포구 대림동 804-5,37.49491703,126.8963138,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
당산1동-299-2,2,서울특별시 영등포구 양산로 91,서울특별시 영등포구 당산동3가 550,37.52499209,126.8930985,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-576,1,서울특별시 영등포구 대림로29길 34,서울특별시 영등포구 대림동 810-32,37.49454488,126.8961707,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-577,1,서울특별시 영등포구 대림로29길 32-2,서울특별시 영등포구 대림동 804-20,37.4947787,126.8962863,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-578,1,서울특별시 영등포구 대림로29라길 2,서울특별시 영등포구 대림동 804-8,37.49465392,126.8961943,,건축물,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-579,1,서울특별시 영등포구 대림로29라길 6,서울특별시 영등포구 대림동 805-25,37.49475198,126.8958215,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-58,2,서울특별시 영등포구 도림로47길 24-4,서울특별시 영등포구 대림동 773-2,37.49748757,126.8998324,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-580,1,서울특별시 영등포구 대림로29라길 5-6,서울특별시 영등포구 대림동 810-4,37.49451431,126.895432,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-581,1,서울특별시 영등포구 대림로29라길 6-1,서울특별시 영등포구 대림동 805-18,37.49480003,126.8956446,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-58-1,1,서울특별시 영등포구 도림로47길 24-8,서울특별시 영등포구 대림동 773-3,37.49759127,126.8999282,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-582,1,서울특별시 영등포구 대림로29라길 6-9,서울특별시 영등포구 대림동 804-4,37.49500145,126.8960028,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-583,1,서울특별시 영등포구 대림로29라길 10-2,서울특별시 영등포구 대림동 810-42,37.49476225,126.8954085,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
당산1동-3,1,서울특별시 영등포구 영신로33길 4,서울특별시 영등포구 당산동1가 4-23,37.52019402,126.9005327,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-584,1,서울특별시 영등포구 대림로29다길 7-16,서울특별시 영등포구 대림동 805-12,37.4949964,126.8954874,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-585,1,서울특별시 영등포구 대림로29다길 7-14,서울특별시 영등포구 대림동 805-11,37.49504917,126.8955528,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-586,1,서울특별시 영등포구 대림로29다길 7-5,서울특별시 영등포구 대림동 804-34,37.49505763,126.8959516,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-587,1,서울특별시 영등포구 대림로29라길 9,서울특별시 영등포구 대림동 810-43,37.49463897,126.8953836,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-588,1,서울특별시 영등포구 대림로29라길 10-4,서울특별시 영등포구 대림동 810-40,37.49485822,126.8954194,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-589,1,서울특별시 영등포구 대림로29라길 10-8,서울특별시 영등포구 대림동 810-37,37.49498388,126.8953878,,전용주,02-2670-3838,서울특별시 영등포구,2026-05-15
대림3동-59,1,서울특별시 영등포구 도림로53길 25,서울특별시 영등포구 대림동 772-1,37.49767191,126.9000332,,한전주,02-2670-3838,서울특별시 영등포구,2026-05-15
